@RELATION	text2arff

%This file is generated by Text2arff V.5. Text2arff tool was developed by Naturel Language Processing
%group of Yıldız Technical University Computer Engineering Department.
%Look for www.kemik.yildiz.edu.tr for more information.

@ATTRIBUTE	COUNT_CUMLE	REAL
@ATTRIBUTE	COUNT_KELIME	REAL
@ATTRIBUTE	COUNT_HARF	REAL
@ATTRIBUTE	COUNT_DEVRIK_CUMLE	REAL
@ATTRIBUTE	COUNT_EK	REAL
@ATTRIBUTE	COUNT_UC_NOKTA	REAL
@ATTRIBUTE	COUNT_NOKTA	REAL
@ATTRIBUTE	COUNT_SORU_ISARETI	REAL
@ATTRIBUTE	COUNT_UNLEM	REAL
@ATTRIBUTE	COUNT_BOSLUK	REAL
@ATTRIBUTE	COUNT_VIRGUL	REAL
@ATTRIBUTE	COUNT_NOLTALI_VIRGUL	REAL
@ATTRIBUTE	COUNT_IKI_NOKTA	REAL
@ATTRIBUTE	COUNT_TIRNAK	REAL
@ATTRIBUTE	COUNT_CUMLE_BASINA_KELIME	REAL
@ATTRIBUTE	COUNT_CUMLE_BASINA_EK	REAL
@ATTRIBUTE	COUNT_KELIME_BASINA_EK	REAL
@ATTRIBUTE	COUNT_KELIME_BASINA_HARF	REAL
@ATTRIBUTE	class	{0,1,}

@DATA
1.0, 8.0, 64.0, 0.0, 7.0, 1.0, 3.0, 0.0, 1.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 7.0, 0.875, 8.0, 1
1.0, 4.0, 35.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 0.5, 8.75, 1
1.0, 5.0, 41.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 1.0, 5.0, 1.0, 0.2, 8.2, 1
1.0, 6.0, 47.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 7.0, 1.167, 7.833, 1
1.0, 2.0, 11.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.5, 5.5, 1
1.0, 3.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 7.0, 1
1.0, 7.0, 53.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 3.0, 7.0, 5.0, 0.714, 7.571, 1
1.0, 7.0, 51.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 3.0, 0.429, 7.286, 1
1.0, 7.0, 47.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0, 0.0, 0.0, 2.0, 7.0, 6.0, 0.857, 6.714, 1
1.0, 8.0, 74.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 8.0, 9.0, 1.125, 9.25, 1
1.0, 3.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 9.0, 1
1.0, 2.0, 16.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.5, 8.0, 1
1.0, 9.0, 58.0, 0.0, 5.0, 0.0, 0.0, 1.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.556, 6.444, 1
1.0, 6.0, 41.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 6.0, 2.0, 0.333, 6.833, 1
1.0, 9.0, 68.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 9.0, 6.0, 0.667, 7.556, 1
1.0, 5.0, 35.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 1.0, 7.0, 1
1.0, 10.0, 85.0, 0.0, 7.0, 1.0, 3.0, 0.0, 0.0, 10.0, 0.0, 0.0, 1.0, 2.0, 10.0, 7.0, 0.7, 8.5, 1
1.0, 12.0, 78.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 12.0, 0.0, 0.0, 2.0, 0.0, 12.0, 6.0, 0.5, 6.5, 1
1.0, 12.0, 101.0, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 12.0, 3.0, 0.25, 8.417, 1
1.0, 7.0, 60.0, 0.0, 4.0, 1.0, 3.0, 0.0, 1.0, 7.0, 0.0, 0.0, 0.0, 1.0, 7.0, 4.0, 0.571, 8.571, 1
1.0, 9.0, 67.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 1.0, 9.0, 2.0, 0.222, 7.444, 1
1.0, 5.0, 45.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 5.0, 2.0, 0.4, 9.0, 1
1.0, 4.0, 26.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.25, 6.5, 1
1.0, 5.0, 48.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 5.0, 2.0, 0.4, 9.6, 1
1.0, 9.0, 64.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.556, 7.111, 1
1.0, 8.0, 64.0, 0.0, 7.0, 0.0, 0.0, 0.0, 1.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 7.0, 0.875, 8.0, 1
1.0, 8.0, 65.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, 1.0, 8.125, 1
1.0, 10.0, 90.0, 0.0, 6.0, 0.0, 0.0, 2.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 10.0, 6.0, 0.6, 9.0, 1
2.0, 11.0, 83.0, 0.0, 7.0, 1.0, 3.0, 0.0, 1.0, 11.0, 0.0, 0.0, 0.0, 0.0, 5.5, 3.5, 0.636, 7.545, 1
1.0, 8.0, 69.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 9.0, 1.125, 8.625, 1
1.0, 11.0, 99.0, 0.0, 5.0, 1.0, 3.0, 0.0, 1.0, 13.0, 0.0, 0.0, 0.0, 1.0, 11.0, 5.0, 0.455, 9.0, 1
1.0, 3.0, 22.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 0.667, 7.333, 1
2.0, 9.0, 61.0, 0.0, 5.0, 1.0, 3.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 4.5, 2.5, 0.556, 6.778, 1
1.0, 5.0, 48.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 2.0, 5.0, 2.0, 0.4, 9.6, 1
1.0, 14.0, 107.0, 0.0, 12.0, 0.0, 0.0, 0.0, 1.0, 14.0, 0.0, 0.0, 1.0, 0.0, 14.0, 12.0, 0.857, 7.643, 1
1.0, 6.0, 44.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 1.0, 0.0, 6.0, 4.0, 0.667, 7.333, 1
1.0, 8.0, 49.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 3.0, 0.375, 6.125, 1
1.0, 6.0, 42.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 1.0, 6.0, 2.0, 0.333, 7.0, 1
1.0, 11.0, 69.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 10.0, 1.0, 0.0, 0.0, 2.0, 11.0, 2.0, 0.182, 6.273, 1
1.0, 8.0, 58.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 3.0, 0.375, 7.25, 1
1.0, 7.0, 80.0, 0.0, 7.0, 0.0, 0.0, 0.0, 3.0, 11.0, 0.0, 0.0, 0.0, 0.0, 7.0, 7.0, 1.0, 11.429, 1
1.0, 16.0, 107.0, 0.0, 9.0, 0.0, 0.0, 1.0, 0.0, 17.0, 0.0, 0.0, 1.0, 0.0, 16.0, 9.0, 0.563, 6.688, 1
1.0, 6.0, 47.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 6.0, 4.0, 0.667, 7.833, 1
1.0, 7.0, 58.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 7.0, 3.0, 0.429, 8.286, 1
1.0, 4.0, 27.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.25, 6.75, 1
1.0, 4.0, 39.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 0.0, 1.0, 4.0, 4.0, 1.0, 9.75, 1
1.0, 12.0, 91.0, 0.0, 9.0, 0.0, 0.0, 0.0, 1.0, 12.0, 0.0, 0.0, 1.0, 0.0, 12.0, 9.0, 0.75, 7.583, 1
1.0, 4.0, 43.0, 0.0, 3.0, 1.0, 3.0, 0.0, 0.0, 5.0, 1.0, 0.0, 0.0, 1.0, 4.0, 3.0, 0.75, 10.75, 1
1.0, 3.0, 14.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.333, 4.667, 1
1.0, 7.0, 39.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 7.0, 5.0, 0.714, 5.571, 1
1.0, 7.0, 44.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 1.0, 0.0, 7.0, 1.0, 0.143, 6.286, 1
2.0, 7.0, 61.0, 0.0, 6.0, 1.0, 3.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 3.5, 3.0, 0.857, 8.714, 1
1.0, 4.0, 36.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 9.0, 1
1.0, 8.0, 61.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 1.0, 0.0, 8.0, 6.0, 0.75, 7.625, 1
1.0, 5.0, 31.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 0.6, 6.2, 1
1.0, 7.0, 42.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 1.0, 7.0, 3.0, 0.429, 6.0, 1
1.0, 4.0, 41.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 6.0, 1.5, 10.25, 1
1.0, 6.0, 38.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 5.0, 0.833, 6.333, 1
1.0, 4.0, 29.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 7.25, 1
2.0, 9.0, 76.0, 0.0, 9.0, 1.0, 3.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 4.5, 4.5, 1.0, 8.444, 1
1.0, 8.0, 48.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 8.0, 2.0, 0.25, 6.0, 1
1.0, 13.0, 83.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 13.0, 0.0, 0.0, 0.0, 0.0, 13.0, 3.0, 0.231, 6.385, 1
1.0, 9.0, 73.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.0, 12.0, 0.0, 0.0, 0.0, 0.0, 9.0, 3.0, 0.333, 8.111, 1
1.0, 7.0, 51.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 0.0, 2.0, 7.0, 7.0, 1.0, 7.286, 1
1.0, 11.0, 75.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 11.0, 0.0, 0.0, 1.0, 0.0, 11.0, 6.0, 0.545, 6.818, 1
1.0, 5.0, 44.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 6.0, 1.2, 8.8, 1
1.0, 10.0, 78.0, 0.0, 8.0, 1.0, 3.0, 0.0, 0.0, 10.0, 0.0, 0.0, 1.0, 2.0, 10.0, 8.0, 0.8, 7.8, 1
1.0, 8.0, 49.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 8.0, 1.0, 0.0, 0.0, 0.0, 8.0, 4.0, 0.5, 6.125, 1
1.0, 4.0, 29.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 7.25, 1
1.0, 3.0, 25.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 0.667, 8.333, 1
1.0, 8.0, 44.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 1.0, 0.125, 5.5, 1
1.0, 6.0, 53.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 5.0, 0.833, 8.833, 1
1.0, 7.0, 65.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 1.0, 2.0, 7.0, 5.0, 0.714, 9.286, 1
1.0, 4.0, 34.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 5.0, 1.25, 8.5, 1
1.0, 8.0, 48.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 1.0, 8.0, 3.0, 0.375, 6.0, 1
1.0, 5.0, 39.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.4, 7.8, 1
1.0, 4.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 6.25, 1
1.0, 6.0, 57.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.0, 5.0, 0.833, 9.5, 1
1.0, 4.0, 35.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 8.75, 1
1.0, 4.0, 33.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 5.0, 1.25, 8.25, 1
1.0, 6.0, 52.0, 0.0, 7.0, 1.0, 3.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 7.0, 1.167, 8.667, 1
1.0, 12.0, 75.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 12.0, 1.0, 0.0, 1.0, 0.0, 12.0, 3.0, 0.25, 6.25, 1
1.0, 5.0, 43.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 1.0, 5.0, 6.0, 1.2, 8.6, 1
2.0, 10.0, 95.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0, 13.0, 0.0, 0.0, 1.0, 1.0, 5.0, 1.0, 0.2, 9.5, 1
1.0, 7.0, 56.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 0.0, 1.0, 7.0, 2.0, 0.286, 8.0, 1
1.0, 8.0, 65.0, 0.0, 6.0, 1.0, 3.0, 0.0, 1.0, 8.0, 1.0, 0.0, 0.0, 0.0, 8.0, 6.0, 0.75, 8.125, 1
1.0, 5.0, 37.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 0.6, 7.4, 1
1.0, 7.0, 66.0, 0.0, 3.0, 1.0, 3.0, 0.0, 0.0, 7.0, 0.0, 0.0, 1.0, 2.0, 7.0, 3.0, 0.429, 9.429, 1
1.0, 3.0, 24.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 0.667, 8.0, 1
1.0, 8.0, 52.0, 0.0, 7.0, 0.0, 0.0, 1.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 7.0, 0.875, 6.5, 1
1.0, 12.0, 85.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.0, 12.0, 0.0, 0.0, 0.0, 1.0, 12.0, 3.0, 0.25, 7.083, 1
1.0, 7.0, 51.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 3.0, 0.429, 7.286, 1
1.0, 5.0, 38.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 0.6, 7.6, 1
1.0, 9.0, 67.0, 0.0, 8.0, 1.0, 3.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 2.0, 9.0, 8.0, 0.889, 7.444, 1
1.0, 11.0, 91.0, 0.0, 4.0, 0.0, 0.0, 1.0, 1.0, 13.0, 0.0, 0.0, 0.0, 1.0, 11.0, 4.0, 0.364, 8.273, 1
1.0, 4.0, 29.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 3.0, 0.75, 7.25, 1
1.0, 4.0, 35.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 3.0, 4.0, 2.0, 0.5, 8.75, 1
1.0, 8.0, 46.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 3.0, 0.375, 5.75, 1
2.0, 8.0, 65.0, 0.0, 4.0, 1.0, 3.0, 0.0, 1.0, 8.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 0.5, 8.125, 1
1.0, 11.0, 87.0, 0.0, 8.0, 0.0, 1.0, 0.0, 0.0, 11.0, 1.0, 0.0, 0.0, 0.0, 11.0, 8.0, 0.727, 7.909, 1
1.0, 6.0, 41.0, 0.0, 3.0, 1.0, 3.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 3.0, 0.5, 6.833, 1
1.0, 3.0, 22.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 0.667, 7.333, 1
1.0, 6.0, 45.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.0, 3.0, 0.5, 7.5, 1
1.0, 8.0, 48.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 3.0, 0.375, 6.0, 1
1.0, 13.0, 97.0, 0.0, 6.0, 0.0, 0.0, 2.0, 0.0, 13.0, 0.0, 0.0, 0.0, 1.0, 13.0, 6.0, 0.462, 7.462, 1
2.0, 12.0, 78.0, 0.0, 7.0, 1.0, 3.0, 0.0, 1.0, 12.0, 1.0, 0.0, 0.0, 0.0, 6.0, 3.5, 0.583, 6.5, 1
1.0, 9.0, 70.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 9.0, 1.0, 0.0, 0.0, 0.0, 9.0, 8.0, 0.889, 7.778, 1
1.0, 6.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 1.0, 6.0, 0.0, 0.0, 6.667, 1
1.0, 5.0, 27.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.4, 5.4, 1
1.0, 4.0, 30.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 4.0, 3.0, 0.75, 7.5, 1
1.0, 11.0, 69.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 10.0, 0.0, 0.0, 0.0, 0.0, 11.0, 2.0, 0.182, 6.273, 1
1.0, 6.0, 38.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.0, 2.0, 0.333, 6.333, 1
1.0, 5.0, 34.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.4, 6.8, 1
1.0, 10.0, 85.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 2.0, 10.0, 7.0, 0.7, 8.5, 1
1.0, 4.0, 26.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.25, 6.5, 1
1.0, 3.0, 19.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.333, 6.333, 1
1.0, 4.0, 37.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 3.0, 0.75, 9.25, 1
1.0, 10.0, 67.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 5.0, 0.5, 6.7, 1
1.0, 7.0, 48.0, 0.0, 2.0, 1.0, 3.0, 0.0, 1.0, 7.0, 1.0, 0.0, 0.0, 1.0, 7.0, 2.0, 0.286, 6.857, 1
1.0, 5.0, 49.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 0.0, 5.0, 5.0, 1.0, 9.8, 1
1.0, 3.0, 25.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 0.333, 8.333, 1
1.0, 5.0, 43.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 0.0, 0.0, 0.0, 5.0, 1.0, 0.2, 8.6, 1
1.0, 6.0, 54.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.0, 8.0, 1.333, 9.0, 1
1.0, 10.0, 71.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 10.0, 5.0, 0.5, 7.1, 1
1.0, 6.0, 49.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 2.0, 6.0, 1.0, 0.167, 8.167, 1
1.0, 5.0, 39.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.8, 7.8, 1
2.0, 6.0, 49.0, 0.0, 3.0, 1.0, 5.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.5, 0.5, 8.167, 1
1.0, 12.0, 92.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 12.0, 0.0, 0.0, 0.0, 2.0, 12.0, 6.0, 0.5, 7.667, 1
1.0, 3.0, 28.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 0.333, 9.333, 1
1.0, 5.0, 40.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 0.0, 5.0, 5.0, 1.0, 8.0, 1
1.0, 4.0, 24.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 0.5, 6.0, 1
1.0, 3.0, 16.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 5.333, 1
1.0, 14.0, 87.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 1.0, 0.0, 14.0, 6.0, 0.429, 6.214, 1
1.0, 8.0, 72.0, 0.0, 6.0, 1.0, 3.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 2.0, 8.0, 6.0, 0.75, 9.0, 1
1.0, 6.0, 43.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 3.0, 6.0, 2.0, 0.333, 7.167, 1
1.0, 9.0, 76.0, 0.0, 7.0, 0.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 1.0, 9.0, 7.0, 0.778, 8.444, 1
1.0, 5.0, 43.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 8.0, 1.6, 8.6, 1
1.0, 5.0, 60.0, 0.0, 5.0, 0.0, 0.0, 2.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 1.0, 12.0, 1
1.0, 8.0, 50.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 8.0, 1.0, 0.0, 0.0, 0.0, 8.0, 10.0, 1.25, 6.25, 1
2.0, 9.0, 71.0, 0.0, 10.0, 1.0, 3.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 4.5, 5.0, 1.111, 7.889, 1
1.0, 5.0, 56.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 4.0, 5.0, 4.0, 0.8, 11.2, 1
1.0, 6.0, 43.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 4.0, 0.667, 7.167, 1
1.0, 9.0, 65.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 2.0, 1.0, 9.0, 3.0, 0.333, 7.222, 1
1.0, 5.0, 42.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 8.0, 1.6, 8.4, 1
1.0, 8.0, 71.0, 0.0, 6.0, 1.0, 3.0, 0.0, 1.0, 8.0, 2.0, 0.0, 0.0, 0.0, 8.0, 6.0, 0.75, 8.875, 1
